scenario_id,scenario_path,intersection_layout,time,time_of_day,scenario_id.1,vehicles,conflict,weather,conflict_detect_at,scenario_images_path
4091,frames_dataset/scenarios/4_ways_scenarios/scenario_4091,4 ways,16:18:39,afternoon,4091,3,no,cloudy,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1qaqhwywmEeTpFc8GIDEAsklv40uycTaA', 'frame_4.jpg': 'https://drive.google.com/uc?id=1qeAsDASrjT7obF9Pbd9ZPosg8hrT2t0q', 'frame_3.jpg': 'https://drive.google.com/uc?id=1qeJjCTHI2qi0zMdd0tH4u_BoqvApJA8W', 'frame_2.jpg': 'https://drive.google.com/uc?id=1qeUSoA3Zbqkyg6fqTbcbgmvgk-KAQ0KN', 'frame_1.jpg': 'https://drive.google.com/uc?id=1qenvusV3dXnhqCl9Ht_GHEi2hi1uZ2yl'}"
4317,frames_dataset/scenarios/4_ways_scenarios/scenario_4317,4 ways,10:20:46,morning,4317,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1FBpDDL6vcD1AXms5ieQErZnMTrsueNhv', 'frame_4.jpg': 'https://drive.google.com/uc?id=1FCGU79MydaDgdiJm39O9M2Q2h2f9bizO', 'frame_3.jpg': 'https://drive.google.com/uc?id=1FH9bAYjW6QWsQ2WK2ecxN5c-mJr6SJ1-', 'frame_2.jpg': 'https://drive.google.com/uc?id=1FHB7TgpZMNB6s6jVijuaZUykSlTUb3HG', 'frame_1.jpg': 'https://drive.google.com/uc?id=1FHWErIHAuthZP1jEjUj4nkXAM5e8MhYl'}"
3128,frames_dataset/scenarios/4_ways_scenarios/scenario_3128,4 ways,13:43:01,afternoon,3128,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1sLpO_6NTcjxjTRuhrF7qwAfOllbz95jj', 'frame_4.jpg': 'https://drive.google.com/uc?id=1sNDnGc6yeVlpDgdqr_3Wpbf1KP2RmI4N', 'frame_3.jpg': 'https://drive.google.com/uc?id=1sRTSZEty2zF99cxRdDudPCi-P4gVyB3o', 'frame_2.jpg': 'https://drive.google.com/uc?id=1sTBJu4o-xRhfpHfKlhITc8z9OBNaiYYe', 'frame_1.jpg': 'https://drive.google.com/uc?id=1sU5X7_-dEq5EyluKRykcRZc875ewSfoi'}"
3187,frames_dataset/scenarios/4_ways_scenarios/scenario_3187,4 ways,14:06:31,afternoon,3187,3,yes,sunny,south,"{'frame_5.jpg': 'https://drive.google.com/uc?id=145w-1p-Vmt4BQKqraGit1-ek5JE2eOzF', 'frame_4.jpg': 'https://drive.google.com/uc?id=149rRy2dtA1rKbRtUtkArdXqUNEXEplJn', 'frame_3.jpg': 'https://drive.google.com/uc?id=149tPDPEp_QbNXIIOfWIqXQAvI-gGkpAd', 'frame_2.jpg': 'https://drive.google.com/uc?id=14Ale27AFmQ4DPdv4BPAOmSa1zIlpZezh', 'frame_1.jpg': 'https://drive.google.com/uc?id=14E7HCbR3oJyaGDYVBzKRhBLZu50DAXxj'}"
3222,frames_dataset/scenarios/4_ways_scenarios/scenario_3222,4 ways,14:06:31,afternoon,3222,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1AKHA5xL49Lv7v1SMjhtGAKT4eQ2tqI6h', 'frame_4.jpg': 'https://drive.google.com/uc?id=1ALkVYlF5sqFovqGz9RVRkzGWFCMxP8Fh', 'frame_3.jpg': 'https://drive.google.com/uc?id=1AOkO2-5hbt14j8n_FxgL9Wkv4iXQzkSP', 'frame_2.jpg': 'https://drive.google.com/uc?id=1APKxVT2rctNRuOfMZYZva8IV7YHgSbwu', 'frame_1.jpg': 'https://drive.google.com/uc?id=1AR8hd74E6Cl5cktipxNOPkRYQ1Oa3Tec'}"
2999,frames_dataset/scenarios/4_ways_scenarios/scenario_2999,4 ways,13:00:06,afternoon,2999,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1UnGm7nsPKLxbddaZGy03qTgJsD-vm25H', 'frame_4.jpg': 'https://drive.google.com/uc?id=1UtaKIZvJZlPYfbGYOalInWKYlIJqoMDE', 'frame_3.jpg': 'https://drive.google.com/uc?id=1UvKUzjPvF_psPh57dvtBL2mmzX5i8pHI', 'frame_2.jpg': 'https://drive.google.com/uc?id=1UvVgfSJLetqihyuijeFfQkurTvThelBC', 'frame_1.jpg': 'https://drive.google.com/uc?id=1Uy2b2qrP3h189CqO9u1fC7oLwouyFlS8'}"
2853,frames_dataset/scenarios/4_ways_scenarios/scenario_2853,4 ways,8:19:45,morning,2853,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=13o-RSfY55W7KwGsAB6uwaMV9feM9p_4s', 'frame_4.jpg': 'https://drive.google.com/uc?id=13qVbwzWVPnmxGOVyaUbQrGfNevci1RAJ', 'frame_3.jpg': 'https://drive.google.com/uc?id=13qf_JHUFhp1mg3eHFtzo3oFK47C60zYm', 'frame_2.jpg': 'https://drive.google.com/uc?id=13quw14Yq4ACcPM7vJgB5Cm4FjFFo7NoZ', 'frame_1.jpg': 'https://drive.google.com/uc?id=13s0shGQMBkuFq4RhgglRlzP2EwjaDjb3'}"
4099,frames_dataset/scenarios/4_ways_scenarios/scenario_4099,4 ways,16:18:39,afternoon,4099,2,no,cloudy,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1rP4r4BGKPI9jrWTAR6qfRu731KRe3lLh', 'frame_4.jpg': 'https://drive.google.com/uc?id=1rPzXB9YnqtbBafcK-X7810OrhBIzTKCI', 'frame_3.jpg': 'https://drive.google.com/uc?id=1rSXs2THFooCTZRyYe09xlLP2VBCw09L7', 'frame_2.jpg': 'https://drive.google.com/uc?id=1rTZ9VEj_Laf-9ZfYe6eO1c1inzgKGkgk', 'frame_1.jpg': 'https://drive.google.com/uc?id=1rVBDV8F6GFfE8BuUYXY7vIXtjnXNjVtJ'}"
3109,frames_dataset/scenarios/4_ways_scenarios/scenario_3109,4 ways,13:43:01,afternoon,3109,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1nQwp50iUcVFxho-prV2JYuR8lKtWl9ch', 'frame_4.jpg': 'https://drive.google.com/uc?id=1nVG9XEjSnnUc2l93IWhbPN4YY6vHUAdX', 'frame_3.jpg': 'https://drive.google.com/uc?id=1nVUTlNujCukg9ejrJdOTXQcuO7jFng33', 'frame_2.jpg': 'https://drive.google.com/uc?id=1n_-RDwt6LDlIWJLFBAYGbbks4Wp8n8tS', 'frame_1.jpg': 'https://drive.google.com/uc?id=1nbeLWuVB2WlxsPjLUnabJobOcNlzuxco'}"
2703,frames_dataset/scenarios/4_ways_scenarios/scenario_2703,4 ways,7:31:03,morning,2703,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1EbPg6M7LLr8era-r3dd5yFdbzBOsl5S6', 'frame_4.jpg': 'https://drive.google.com/uc?id=1Ed4J2OcRzorrX_by59lIUNjyTTDEVWaW', 'frame_3.jpg': 'https://drive.google.com/uc?id=1EewPI6ZL1B894PWVdBRnI6fzYPpor7ys', 'frame_2.jpg': 'https://drive.google.com/uc?id=1EvbU6dBEMWUi4T0TZ7ovwQs10adUUzd-', 'frame_1.jpg': 'https://drive.google.com/uc?id=1Ew51QWkBo1BENl2z9FpI4sxnuWfzWSPI'}"
3106,frames_dataset/scenarios/4_ways_scenarios/scenario_3106,4 ways,13:43:01,afternoon,3106,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1mmdtokPnNgJUgYPkjulWA2avNHAcGBeT', 'frame_4.jpg': 'https://drive.google.com/uc?id=1mnsUly16uO3EyuPXH3lX8nyCJIAjwp1Z', 'frame_3.jpg': 'https://drive.google.com/uc?id=1moOVvEgmLN2RUYaih0q-2GnY-0p_KpAx', 'frame_2.jpg': 'https://drive.google.com/uc?id=1moc0jGWzBngb9ei2fdT8rJ4p7ZEqRFkl', 'frame_1.jpg': 'https://drive.google.com/uc?id=1muAVKahP466N0sWN2IuegbD1SJZwozpY'}"
6049,frames_dataset/scenarios/4_ways_scenarios/scenario_6049,4 ways,15:31:01,afternoon,6049,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1Q6dCU-275KwRnTITAuHhWYxDmcOtwcXL', 'frame_4.jpg': 'https://drive.google.com/uc?id=1Q7e0H7HmK0_E4RB5SuTBoluYKF48z0JB', 'frame_3.jpg': 'https://drive.google.com/uc?id=1Q9EZVoH41afWYU_OlkPguC08XE6WaDZK', 'frame_2.jpg': 'https://drive.google.com/uc?id=1QABySXsQFlDf2VztCND5dFu-DHwuwnz-', 'frame_1.jpg': 'https://drive.google.com/uc?id=1QACPWVB1VT3i7z4aZfTm2Qt3TeRkIiMA'}"
2896,frames_dataset/scenarios/4_ways_scenarios/scenario_2896,4 ways,8:19:45,morning,2896,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1BKCoZ0uVkrPl8JEQzu11y2DV4ycNt_xU', 'frame_4.jpg': 'https://drive.google.com/uc?id=1BKolZR8p3maI2PobaavPB8X9MIyaZSa9', 'frame_3.jpg': 'https://drive.google.com/uc?id=1BMIHqbHaJsHU1x7Ud7tYq6t4L317USPM', 'frame_2.jpg': 'https://drive.google.com/uc?id=1BNIQ4CrU2nzovPc4TJk0nrmrzHsMemt3', 'frame_1.jpg': 'https://drive.google.com/uc?id=1BNoZWCtN5TsJo5VoCQRlqVZLxW8A_hJa'}"
6006,frames_dataset/scenarios/4_ways_scenarios/scenario_6006,4 ways,15:31:01,afternoon,6006,3,no,cloudy,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1KX9IwmshCRZNf0ZNvJMvCRqs3NmPQaL8', 'frame_4.jpg': 'https://drive.google.com/uc?id=1KYxedRJ6EDkZa67hc2yPx1xfHh2aWDKY', 'frame_3.jpg': 'https://drive.google.com/uc?id=1KZdX0_a8MJ538rXt9mAhkG2jkfmcXNkj', 'frame_2.jpg': 'https://drive.google.com/uc?id=1K_CFRuP2unWFXSDhGKVC_RHBEJHuQW0J', 'frame_1.jpg': 'https://drive.google.com/uc?id=1K_pHDDekCDQ5URis1F51MEl3BSbDEkQY'}"
2782,frames_dataset/scenarios/4_ways_scenarios/scenario_2782,4 ways,7:53:59,morning,2782,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1jRJ9fVM-41wO78-EQkquCrQ_tae3L82W', 'frame_4.jpg': 'https://drive.google.com/uc?id=1jXSapZkGlfERLtHnVfw31eqHvHlIZx7u', 'frame_3.jpg': 'https://drive.google.com/uc?id=1jaDOZNxi0W6tHTpSICHevNqvMX0iCe7j', 'frame_2.jpg': 'https://drive.google.com/uc?id=1jbAxsH-hEXvyhBKKhTZs42hkDQuBxKlw', 'frame_1.jpg': 'https://drive.google.com/uc?id=1jjho6MpzVaHHFVwiyVPzltv09BhbPHaF'}"
2753,frames_dataset/scenarios/4_ways_scenarios/scenario_2753,4 ways,7:53:59,morning,2753,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1TWedIsKw51l7g9MW9barAsLEImk0akCh', 'frame_4.jpg': 'https://drive.google.com/uc?id=1TX1Vb4BDjuxdwqhulve5iJqMPwvKe9LL', 'frame_3.jpg': 'https://drive.google.com/uc?id=1TYFIs0BznSuuR1R2JuZKOfGpzaqmoAtn', 'frame_2.jpg': 'https://drive.google.com/uc?id=1Tl7gvvMcFf1GpJuFP96Y4lEKPVoro9n8', 'frame_1.jpg': 'https://drive.google.com/uc?id=1TsIsrGToThi40KUSJDm6Vm5VwzLvTecA'}"
3029,frames_dataset/scenarios/4_ways_scenarios/scenario_3029,4 ways,13:21:00,afternoon,3029,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1aRcFTYj9SCOQxWJZNBbVRsc1ox8KhnZ8', 'frame_4.jpg': 'https://drive.google.com/uc?id=1aSRkzcdeoGqYOjptcTPO1qJ68CXHPFLT', 'frame_3.jpg': 'https://drive.google.com/uc?id=1aSTfgNmBAcICuL0o0LyAC_0oa7V9iOTv', 'frame_2.jpg': 'https://drive.google.com/uc?id=1aTAjhjFpxbaC0Bm8qOHkSax-vxDR5qiH', 'frame_1.jpg': 'https://drive.google.com/uc?id=1aXjkkxW8vL2Xy3xcnNHr1ql0iKSdRqrq'}"
3440,frames_dataset/scenarios/4_ways_scenarios/scenario_3440,4 ways,10:47:12,morning,3440,3,yes,sunny,south,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1m5u7XQrLC0STu887blmTnFvmhIqiaf17', 'frame_4.jpg': 'https://drive.google.com/uc?id=1m6bj_1DMJOggy4NSaj3bObVe1DBBdyWQ', 'frame_3.jpg': 'https://drive.google.com/uc?id=1mFOVPRVQZ1bj6lNI2Mvre5Gk-JGy4Djj', 'frame_2.jpg': 'https://drive.google.com/uc?id=1mKG2NjhLxc9sYsW9HrR_pvlnW8Q15jtr', 'frame_1.jpg': 'https://drive.google.com/uc?id=1mLR3y1hli6CMnG634ezZMJue7qZmZsUJ'}"
2739,frames_dataset/scenarios/4_ways_scenarios/scenario_2739,4 ways,7:31:03,morning,2739,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1OSDBRqn6u6y693xLWzTkFhnr7Xmu3L0R', 'frame_4.jpg': 'https://drive.google.com/uc?id=1OTqnt68_g8ZC5rhv9W_eQ9d1za8W1qL3', 'frame_3.jpg': 'https://drive.google.com/uc?id=1OVbQrrTL7tpVq0HLbegbZtDnNeCPP32s', 'frame_2.jpg': 'https://drive.google.com/uc?id=1OZVsALO7sWm4vthcXjH8oQMt22rkG7gx', 'frame_1.jpg': 'https://drive.google.com/uc?id=1O_DmGE61f1WZTGOF1ZBGcwbawa3OvgXY'}"
2800,frames_dataset/scenarios/4_ways_scenarios/scenario_2800,4 ways,7:53:59,morning,2800,2,yes,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1hZVlZt1fxtiif4IDyteGR9CwVC0-C-bR', 'frame_4.jpg': 'https://drive.google.com/uc?id=1hc4iZ7g7y-ps9r41LH6QIeu1zJp92jlG', 'frame_3.jpg': 'https://drive.google.com/uc?id=1hos9XiKUDB1X5H0NckdzIdAP8Yi1Ks4z', 'frame_2.jpg': 'https://drive.google.com/uc?id=1hqPXQxxCwRdrrQWHnTt_sxG9rWtYw_qp', 'frame_1.jpg': 'https://drive.google.com/uc?id=1hrF-cj3np3TY7QOI96FXbcDl_fFF7ejW'}"
2791,frames_dataset/scenarios/4_ways_scenarios/scenario_2791,4 ways,7:53:59,morning,2791,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1m3o4ZwZYwNIMt-CSJoOK6VBQ9cKntuVS', 'frame_4.jpg': 'https://drive.google.com/uc?id=1m9ITsyV3-EkzoehIz3HB21FZatG_CECr', 'frame_3.jpg': 'https://drive.google.com/uc?id=1mAr_aNa7W-us6rZDgRvrd9QWh5SBValG', 'frame_2.jpg': 'https://drive.google.com/uc?id=1mBcr10c1ek32z5sSGdzza-hsnr5Tc4cD', 'frame_1.jpg': 'https://drive.google.com/uc?id=1mOI_zMv9Hhw7u5nz4mwvMAxu28jJSWeM'}"
3023,frames_dataset/scenarios/4_ways_scenarios/scenario_3023,4 ways,13:21:00,afternoon,3023,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1_S8cN44BzgpRVeFPZVAA3E83Zin6JlpZ', 'frame_4.jpg': 'https://drive.google.com/uc?id=1_U34OebpAlRL_DFmyTKT1Q__t544cabS', 'frame_3.jpg': 'https://drive.google.com/uc?id=1_V9C7k8kp9OHIuz7AYo7c99HdMklRaLg', 'frame_2.jpg': 'https://drive.google.com/uc?id=1_VjCieDR3KahUbEpa8mlOiImB-A_CkYL', 'frame_1.jpg': 'https://drive.google.com/uc?id=1_WVxkrDd2lAY51LPvD4jUjVPiVEpPfpF'}"
3746,frames_dataset/scenarios/4_ways_scenarios/scenario_3746,4 ways,16:19:06,afternoon,3746,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1A5gye0KVAumr70Ufwk2mV5zW8eV9naKA', 'frame_4.jpg': 'https://drive.google.com/uc?id=1A8RWuK45JzGEZ8RNv22BkB-1kK7di0d2', 'frame_3.jpg': 'https://drive.google.com/uc?id=1A9MMgBwwKDlOl1p-SEPpV8qAdJ_kuLWD', 'frame_2.jpg': 'https://drive.google.com/uc?id=1ACJZuysl5bebBlB_fRdjn2_FdsFEYDc6', 'frame_1.jpg': 'https://drive.google.com/uc?id=1AClfRKdJ0GL422bTs5_RVXfBNbXvUfCG'}"
4017,frames_dataset/scenarios/4_ways_scenarios/scenario_4017,4 ways,15:54:07,afternoon,4017,3,yes,cloudy,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1fvk5KyPi9ckAH3Qu0ZSWxCaZ2_Jg5HLU', 'frame_4.jpg': 'https://drive.google.com/uc?id=1fvx80a2VHEqBn7FHY1VPYaYw5ZMIlkRK', 'frame_3.jpg': 'https://drive.google.com/uc?id=1fxOqt3eBPKMvuJczslr0Oc5klZoGtHyy', 'frame_2.jpg': 'https://drive.google.com/uc?id=1fyiJfgPDoTX-8iMKz42sHL3qWa_1rsgq', 'frame_1.jpg': 'https://drive.google.com/uc?id=1g2CW-e4_KvlvWma2qbxm7U-YfVOafm8B'}"
2938,frames_dataset/scenarios/4_ways_scenarios/scenario_2938,4 ways,8:43:49,morning,2938,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1HMlbrC_OQV9NeLK2jmKKM0qHcgqmF8Rj', 'frame_4.jpg': 'https://drive.google.com/uc?id=1HN0NMG7rblGAysezNi7WOcnf1QE21ooE', 'frame_3.jpg': 'https://drive.google.com/uc?id=1HN_VWsWmbeLFAzfJPsyaF6RvBdeDrzd_', 'frame_2.jpg': 'https://drive.google.com/uc?id=1HOYS-iN2pf0zYaDGyZfGXUlqOPegWSqH', 'frame_1.jpg': 'https://drive.google.com/uc?id=1HTk4EAX7Vx3fYM-bqnkNkDGhlzKQVHg-'}"
2986,frames_dataset/scenarios/4_ways_scenarios/scenario_2986,4 ways,13:00:06,afternoon,2986,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1SigF0yKCj-xr0HN15QmRSFCclwo6M4lS', 'frame_4.jpg': 'https://drive.google.com/uc?id=1SjS59vhlGDtclORvpvvfdjZuZpQ2qJAI', 'frame_3.jpg': 'https://drive.google.com/uc?id=1SjugfUL0Pqd6MjOOUA4-aMNlwEj7l493', 'frame_2.jpg': 'https://drive.google.com/uc?id=1Sk0UKkvvvPOaqgIS3r7panPa2hWOOkne', 'frame_1.jpg': 'https://drive.google.com/uc?id=1SknfRaKpVHHcBTpcK1nTJHp4VD867tD_'}"
2707,frames_dataset/scenarios/4_ways_scenarios/scenario_2707,4 ways,7:31:03,morning,2707,5,yes,sunny,"west, north","{'frame_5.jpg': 'https://drive.google.com/uc?id=1GoUK8wkHyjLHIU0BNaCNLoTPt7HOaeTo', 'frame_4.jpg': 'https://drive.google.com/uc?id=1GuCsuP-m9mINyW3baEaEi4YjfRtVtFkV', 'frame_3.jpg': 'https://drive.google.com/uc?id=1Gz1GofWCWuTo4ylrCd1CeXBTBSGDEfoR', 'frame_2.jpg': 'https://drive.google.com/uc?id=1H9oUj7DktsWT4UWa2PkpTqU-WR-2hAfd', 'frame_1.jpg': 'https://drive.google.com/uc?id=1HBRY_IwamSwwbehZHiImkpbSnqCDSm4g'}"
3019,frames_dataset/scenarios/4_ways_scenarios/scenario_3019,4 ways,13:00:06,afternoon,3019,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1XuCETM25JPuizlm9PlJLxtKJPjVJBuAo', 'frame_4.jpg': 'https://drive.google.com/uc?id=1Xx8rwsZeV1sndHxtQ7TZAUPYErwC-RkQ', 'frame_3.jpg': 'https://drive.google.com/uc?id=1Xxw_icN2q4M73HFuE57iW5qpf2KX6n9h', 'frame_2.jpg': 'https://drive.google.com/uc?id=1XyeUAN01FyhKFlnrenJFyiGK_LpBLEKF', 'frame_1.jpg': 'https://drive.google.com/uc?id=1XzlTwMpYU54ZR9zTiAru5hvnamk0DrWN'}"
2784,frames_dataset/scenarios/4_ways_scenarios/scenario_2784,4 ways,7:53:59,morning,2784,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1j33Rs3kwC9Cs28PbCC2St_ZjDTHF3Xx-', 'frame_4.jpg': 'https://drive.google.com/uc?id=1j3yP2THdSEvBU1XhXafAjxKvvGEPee2-', 'frame_3.jpg': 'https://drive.google.com/uc?id=1j7ob_KFMGZ7w9EE6jrxYFDicSFgrc9Jh', 'frame_2.jpg': 'https://drive.google.com/uc?id=1jAO3O6xMc5mJi0x_84wipAIAeW4YvQEZ', 'frame_1.jpg': 'https://drive.google.com/uc?id=1jCXpp2SLbflO4mpZX10a3hqXOG3hqBKX'}"
3766,frames_dataset/scenarios/4_ways_scenarios/scenario_3766,4 ways,16:19:06,afternoon,3766,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1D2wwPo3GTs3Zz1hQZ5FsDkpYdDQ9CSLJ', 'frame_4.jpg': 'https://drive.google.com/uc?id=1D3D00c043rtlUfbRLCq5f82SboSOFl5H', 'frame_3.jpg': 'https://drive.google.com/uc?id=1D3HSaU11iMHE8biL6gnkGqJzQMi6C76Z', 'frame_2.jpg': 'https://drive.google.com/uc?id=1D4LA8vFHpPWWEAADnZN8wokvnae-8K-q', 'frame_1.jpg': 'https://drive.google.com/uc?id=1D5108ZqkikOUXH93Hdmz3bzUAp5gFOtU'}"
6087,frames_dataset/scenarios/4_ways_scenarios/scenario_6087,4 ways,15:54:10,afternoon,6087,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1UM7cQNAn9YlKP4xLDcDgFPaOl9Y0rqh3', 'frame_4.jpg': 'https://drive.google.com/uc?id=1UMKSy5UI20d3O8Hq4jsdF9D74ReZ_en-', 'frame_3.jpg': 'https://drive.google.com/uc?id=1UNZxIB01jCmCbBuKxj7qEXswYuhbDTsm', 'frame_2.jpg': 'https://drive.google.com/uc?id=1UPRm5q3Q3qVzo4d-SsTOM-9FYcI2CN27', 'frame_1.jpg': 'https://drive.google.com/uc?id=1UQN-ragp2r5DP8HmFYRzfY6g_Sqae2gR'}"
2732,frames_dataset/scenarios/4_ways_scenarios/scenario_2732,4 ways,7:31:03,morning,2732,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1N-kniudnD-TPAZxzuGKa7-oq1pb_l2fD', 'frame_4.jpg': 'https://drive.google.com/uc?id=1N0BCI7LoINaENirkuogtowl4zv6pPixE', 'frame_3.jpg': 'https://drive.google.com/uc?id=1N1YsVgtwc0Vx5ZK-Lyv-i_G2pN5d-YRp', 'frame_2.jpg': 'https://drive.google.com/uc?id=1N9FuvHptvkQtLcpV7HiDy3j0Jmlti_7U', 'frame_1.jpg': 'https://drive.google.com/uc?id=1NFj2dTm1RNadUQxnJ244Oja14hiD_aon'}"
3078,frames_dataset/scenarios/4_ways_scenarios/scenario_3078,4 ways,13:21:00,afternoon,3078,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1hheE9AuRBBX97l8VxcY9xAbGOyd_fZ1y', 'frame_4.jpg': 'https://drive.google.com/uc?id=1hkYvHWQ6zkf4VJHulSxW1ySk5_L-UiOn', 'frame_3.jpg': 'https://drive.google.com/uc?id=1hlcDhk4fBTCwoaJG21ilstPvyf_xp_Ub', 'frame_2.jpg': 'https://drive.google.com/uc?id=1hm-CjNHJ7bpaV8cYt0iBIxPr0aAHzKcP', 'frame_1.jpg': 'https://drive.google.com/uc?id=1hnW8zcqTP66teAbgY36S18H5ATF4nJyg'}"
4358,frames_dataset/scenarios/4_ways_scenarios/scenario_4358,4 ways,10:41:48,morning,4358,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1MtuDmCBxHS2AExcxjA3JRNKp-AuQYCYB', 'frame_4.jpg': 'https://drive.google.com/uc?id=1Mv-DYEs8MVlVtSyWKtMbvsexpX9hyka4', 'frame_3.jpg': 'https://drive.google.com/uc?id=1MwcQcF7ynfYdJJmyeU47DQJE6adwrUq8', 'frame_2.jpg': 'https://drive.google.com/uc?id=1MxG0GN9R3V-uaLeCJ2caMWSl967AbIKg', 'frame_1.jpg': 'https://drive.google.com/uc?id=1Mz96NGmsQM2OW4t9XT_G9SoCx9s3ThVO'}"
3276,frames_dataset/scenarios/4_ways_scenarios/scenario_3276,4 ways,10:00:01,morning,3276,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1Hwzege073d62JWqPoUlPnYWQ-T11Wszb', 'frame_4.jpg': 'https://drive.google.com/uc?id=1HxsjjjXDQDcy3w3riGAXqmAgjXWDmtjV', 'frame_3.jpg': 'https://drive.google.com/uc?id=1HzG6-XfvB21m4CKdmrDRK0qEr-ncUy_O', 'frame_2.jpg': 'https://drive.google.com/uc?id=1I1X0anwGofTknKSdz9vlmyUeFVSxnTtb', 'frame_1.jpg': 'https://drive.google.com/uc?id=1I5_jQuXxVPczSCo_dh4oIApIYhPp0THz'}"
3765,frames_dataset/scenarios/4_ways_scenarios/scenario_3765,4 ways,16:19:06,afternoon,3765,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1D5sylg00MjQHCiJn1FJbLqej9XVzGNu9', 'frame_4.jpg': 'https://drive.google.com/uc?id=1D5y4Iw3oIV8x1xD_W2zQChlYdz14-xhv', 'frame_3.jpg': 'https://drive.google.com/uc?id=1D6J-ZcjZvEyXML-lwP1dWp5mr0FEmcNv', 'frame_2.jpg': 'https://drive.google.com/uc?id=1D6qU6wTg2FSxk2i_ot2Ydab_NxyuqDfs', 'frame_1.jpg': 'https://drive.google.com/uc?id=1D8meTxcj2n8ngUhBXWzfKZyLAgfhj9pk'}"
4003,frames_dataset/scenarios/4_ways_scenarios/scenario_4003,4 ways,15:54:07,afternoon,4003,2,no,cloudy,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1gtISs3je0iHWh7e0g5yW2UicLV2oqrYD', 'frame_4.jpg': 'https://drive.google.com/uc?id=1gwO25MMsKCUuAwqXKmGw9NgSC_oSD1_M', 'frame_3.jpg': 'https://drive.google.com/uc?id=1gwOaAgwVXQmED0BAoBgPnDGApJYaXi9V', 'frame_2.jpg': 'https://drive.google.com/uc?id=1gy-ETCOjHmoFSz2qP6dllH7_7hU-R40k', 'frame_1.jpg': 'https://drive.google.com/uc?id=1gyFEP8IBkxBZ7eWzs2JyxAgg7PjH4u5v'}"
3732,frames_dataset/scenarios/4_ways_scenarios/scenario_3732,4 ways,15:53:50,afternoon,3732,3,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=17ObU1FhqHHiaQWAn5j1yLfG2k3b6Q99D', 'frame_4.jpg': 'https://drive.google.com/uc?id=17Q_6RiTtPkXOK9c6D-8Yd16khuPgg3KG', 'frame_3.jpg': 'https://drive.google.com/uc?id=17RQEnVbHTQ8fwBCGQNVzVg3z2jO9u58Z', 'frame_2.jpg': 'https://drive.google.com/uc?id=17SArbzrhL5zXk-NCRMAxpTifUguIDTyg', 'frame_1.jpg': 'https://drive.google.com/uc?id=17TA5jOvnjKDXmkMt2RFSWBd_EU75_CMc'}"
